127.0.0.1 - - [10/Apr/2023:12:01:19 +0200] "GET /wp-includes/js/jquery/ui/menu.min.js?ver=1.13.2 HTTP/1.0" 200 10114
127.0.0.1 - - [10/Apr/2023:12:01:19 +0200] "GET /wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.13.2 HTTP/1.0" 200 8466
127.0.0.1 - - [10/Apr/2023:12:01:19 +0200] "GET /wp-includes/js/wp-emoji-release.min.js?ver=6.2 HTTP/1.0" 200 18692
127.0.0.1 - - [10/Apr/2023:12:01:20 +0200] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.0" 200 15238
127.0.0.1 - - [10/Apr/2023:12:01:19 +0200] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=19e04dd5d8&1681120879975 HTTP/1.0" 200 1114
127.0.0.1 - - [10/Apr/2023:12:01:20 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1415
127.0.0.1 - - [10/Apr/2023:12:01:22 +0200] "GET /wp-admin/images/spinner.gif HTTP/1.0" 200 3656
127.0.0.1 - - [10/Apr/2023:12:01:20 +0200] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 997
127.0.0.1 - - [10/Apr/2023:12:01:20 +0200] "POST /wp-cron.php?doing_wp_cron=1681120880.3364450931549072265625 HTTP/1.0" 200 -
127.0.0.1 - - [10/Apr/2023:12:01:21 +0200] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=19e04dd5d8&1681120881475 HTTP/1.0" 200 572
127.0.0.1 - - [10/Apr/2023:12:01:26 +0200] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=19e04dd5d8&1681120886303 HTTP/1.0" 200 1
127.0.0.1 - - [10/Apr/2023:12:01:45 +0200] "GET /wp-admin/edit.php HTTP/1.0" 200 48993
127.0.0.1 - - [10/Apr/2023:12:01:46 +0200] "GET /wp-admin/js/inline-edit-post.min.js?ver=6.2 HTTP/1.0" 200 8133
127.0.0.1 - - [10/Apr/2023:12:01:46 +0200] "GET /wp-admin/js/tags-suggest.min.js?ver=6.2 HTTP/1.0" 200 2245
127.0.0.1 - - [10/Apr/2023:12:01:46 +0200] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check&ver=6.2 HTTP/1.0" 200 386936
127.0.0.1 - - [10/Apr/2023:12:01:46 +0200] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=6.2 HTTP/1.0" 200 105106
127.0.0.1 - - [10/Apr/2023:12:01:46 +0200] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent,wp-polyfill-inert,regenerator-runtime,wp-polyfill,wp-hooks&ver=6.2 HTTP/1.0" 200 39015
127.0.0.1 - - [10/Apr/2023:12:01:46 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [10/Apr/2023:12:01:51 +0200] "GET /wp-admin/edit.php?s=&post_status=all&post_type=post&_wpnonce=60ecfab1cd&_wp_http_referer=%2Fwp-admin%2Fedit.php&action=trash&m=0&cat=0&paged=1&post%5B%5D=1&action2=trash HTTP/1.0" 302 -
127.0.0.1 - - [10/Apr/2023:12:01:51 +0200] "GET /wp-admin/edit.php?paged=1&trashed=1&ids=1&locked=0 HTTP/1.0" 200 34819
127.0.0.1 - - [10/Apr/2023:12:01:52 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [10/Apr/2023:12:01:54 +0200] "GET /wp-admin/edit-tags.php?taxonomy=category HTTP/1.0" 200 38236
127.0.0.1 - - [10/Apr/2023:12:01:55 +0200] "GET /wp-admin/js/tags.min.js?ver=6.2 HTTP/1.0" 200 2012
127.0.0.1 - - [10/Apr/2023:12:01:55 +0200] "GET /wp-admin/js/inline-edit-tax.min.js?ver=6.2 HTTP/1.0" 200 2997
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-admin/upload.php HTTP/1.0" 200 94115
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17 HTTP/1.0" 200 11256
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.2 HTTP/1.0" 200 4186
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8 HTTP/1.0" 200 790
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/js/backbone.min.js?ver=1.4.1 HTTP/1.0" 200 23848
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/js/wp-backbone.min.js?ver=6.2 HTTP/1.0" 200 3039
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/js/media-models.min.js?ver=6.2 HTTP/1.0" 200 13394
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/js/plupload/wp-plupload.min.js?ver=6.2 HTTP/1.0" 200 5903
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,buttons,media-views,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menu&load%5Bchunk_1%5D=s,wp-pointer,widgets,site-icon,l10n,wp-auth-check&ver=6.2 HTTP/1.0" 200 433700
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils,moxiejs,plupload&ver=6.2 HTTP/1.0" 200 208107
